"Probe Set"	"Gene Symbol"	"UniGene ID"	"Representative Public ID"	"Gene Title=Chromosomal Location"	"CON1"	"CON2"	"CON3"	"CON4"	"BNF1"	"BNF2"	"BNF3"	"BNF4"	"D3T1"	"D3T2"	"D3T3"	"D3T4"	"OLT1"	"OLT2"	"OLT3"	"OLT4"
"1396148_at"	"Prkcbp1"	"Rn.161869"	"BE106782"	"Protein kinase C binding protein 1=chr3q42"	3.93297261	5.217458756	5.444705758	5.331541961	7.243964404	7.749612968	4.986188047	5.532448153	7.864259938	7.453647385	7.051531471	5.332419418	5.186331067	8.043577661	5.878514002	6.572193746
"1374252_at"	"RGD1563798_predicted"	"Rn.161878"	"BE108165"	"Similar to BC040823 protein (predicted)=chr3q43"	5.308307972	5.348961494	5.291478451	5.450585269	5.413855168	5.301281165	5.378197678	5.395637651	5.268128766	5.495736645	5.450062491	6.485991207	5.243740326	5.443337449	6.160014799	5.24732221
"1372520_at"	"Mcl1"	"Rn.161889"	"AI172056"	"myeloid cell leukemia sequence 1=chr2q34"	2685.780449	2358.446191	2279.866432	2529.492752	3266.213201	2397.282793	2803.160645	3445.695311	2858.265466	1982.346387	2032.886114	1756.853417	1790.187916	2037.905686	1513.91842	1817.875043
"1378352_at"	"Golph3l"	"Rn.161890"	"BM392166"	"golgi phosphoprotein 3-like=chr2q34"	186.6534826	168.4381759	142.0340649	179.7383796	239.8723239	240.6266988	168.4700473	194.6519339	310.4373633	205.7707617	195.5719923	212.4384955	169.3316286	70.25872316	124.1952834	75.23630041
"1369440_at"	"Abcg8"	"Rn.161892 /// rn.161892"	"NM_130414"	"ATP-binding cassette, sub-family G (WHITE), member 8 /// ATP-binding cassette, sub-family G (WHITE), member 8=chr6q12"	5.668650332	4.799408694	5.673028945	5.570558252	14.85838432	8.348064371	11.4958586	18.50739306	5.650975491	5.040483285	5.841443959	4.91331585	4.702926591	5.816015471	5.786311178	5.608352883
"1391475_at"	"Hnrpll_predicted"	"Rn.161893"	"AI235307"	"heterogeneous nuclear ribonucleoprotein L-like (predicted)=chr6q11"	388.8508068	247.4072914	176.061976	290.6806759	272.2110132	216.3969483	218.3762144	239.2835519	281.1537827	264.5598048	226.2934276	316.37307	212.3170401	122.5601283	166.4553372	291.4745467
"1387659_at"	"Gda"	"Rn.161897"	"AF245172"	"guanine deaminase=chr1q51"	831.9635032	1720.809692	1591.250123	1853.088926	1469.428504	1875.308549	2036.003604	1783.242438	2119.667192	2970.127751	2393.139581	1382.76185	2565.867061	1612.871896	1756.772073	1590.718205
"1376727_at"	"Yipf4"	"Rn.161898"	"BF283348"	"Yip1 domain family, member 4=chr6q12"	1108.121555	801.8273745	483.5887884	737.3196638	856.0736173	524.1807954	889.8426012	1012.857973	1361.246789	427.1709509	631.8349286	1000.12468	490.6893269	481.0741751	426.2589199	742.8957204
"1375635_at"	"---"	"Rn.1619"	"AI406410"	"Transcribed locus=---"	315.0937972	222.1260848	238.6640233	304.4610103	439.5065689	203.7987639	145.8360519	318.3379266	214.5039935	143.1584108	97.36517305	324.5820664	149.9422627	404.9981751	97.3112632	219.8015517
"1382214_at"	"Nhlrc2_predicted"	"Rn.161909"	"AI029201"	"NHL repeat containing 2 (predicted)=chr1q55"	138.326383	124.7610343	87.9312549	133.3966938	160.9459925	142.3005224	176.0622722	161.5881157	90.97384754	58.07875611	67.47553086	85.66105337	54.54077563	35.23887813	100.4903203	50.73298857
"1399068_at"	"RGD1565407_predicted /// LOC680815"	"Rn.161913"	"BM389499"	"similar to RIKEN cDNA 9430098E02 (predicted) /// hypothetical protein LOC680815=chr16p14"	314.1725602	232.5461729	231.0051474	201.8803503	163.9991812	196.0310976	190.6942983	205.7444899	217.3526233	221.1163874	233.3394343	212.9759094	213.8185161	224.5142719	150.1358161	214.8413414
"1388542_at"	"RGD1306660_predicted /// LOC292282"	"Rn.161914"	"BI283120"	"similar to RIKEN cDNA 2010315L10 (predicted) /// similar to USE1-like protein (Hematopoietic stem/progenitor cells protein MDS032) (Putative MAPK-activating protein PM26) (Protein p31)=chr16p14"	734.3060438	785.883463	1012.175707	743.7298034	592.9811101	644.0865767	654.4457689	662.9498481	533.9990418	906.7086267	838.7530272	551.8319109	754.1248014	913.470829	570.4026251	809.3751389
"1373058_at"	"Tmem30a"	"Rn.161918"	"AI409051"	"transmembrane protein 30A=chr8q31"	3064.339101	3017.643473	2293.01572	2966.198023	2749.335131	2492.430619	2362.690646	3425.112406	4170.955313	1688.984087	1806.735236	2164.930176	1516.691036	1775.000714	1845.566056	2793.618437
"1379504_at"	"---"	"Rn.161919"	"AW535155"	"Transcribed locus, moderately similar to XP_573653.1 PREDICTED: myosin IG (predicted) [Rattus norvegicus]=---"	5.739552899	5.838920997	5.785141993	6.062006828	5.928391851	5.80863739	6.011359609	5.913944761	5.782475403	6.012818168	5.935159459	5.732295065	7.970752323	6.025258136	6.434265835	5.725644657
"1370067_at"	"Me1"	"Rn.161920"	"NM_012600"	"malic enzyme 1=chr8q31"	500.6254826	313.1621215	292.4114502	387.7767481	554.1088227	308.6343618	380.1229272	527.3954462	3706.204107	2611.951929	2514.931552	3010.164845	2036.521641	779.0440761	562.4570219	785.8248258
"1393983_at"	"Xpot_predicted"	"Rn.161931"	"AA998204"	"exportin, tRNA (nuclear export receptor for tRNAs) (predicted)=chr7q22"	277.6275395	98.74523659	90.28427705	118.7845818	137.0892927	74.26030142	113.2482149	187.0437957	227.9173351	123.4309162	116.327084	157.2905627	88.68132151	140.932507	31.54501529	146.0302276
"1370460_at"	"Usp15"	"Rn.161933"	"AF106657"	"ubiquitin specific peptidase 15=chr7q22"	153.1431596	102.375169	100.2254302	102.2802952	92.69453159	99.75774392	90.26645075	125.8301158	142.1025044	87.91675181	91.68722604	77.42132225	60.33418097	110.9436996	60.12848876	111.4371171
"1372352_at"	"Armet_predicted"	"Rn.161941"	"AI170666"	"arginine-rich, mutated in early stage tumors (predicted)=chr8q32"	4830.485022	4189.518065	4844.753943	4487.046874	3142.985737	4163.572932	3158.686388	4178.867963	5479.81723	5793.719285	6048.849079	5453.50972	7380.740183	4979.570789	3453.521165	4797.780467
"1383484_at"	"Msl2l1_predicted"	"Rn.161943"	"AW920193"	"male-specific lethal 2-like 1 (Drosophila) (predicted)=chr8q31"	618.2119301	294.0026731	219.8366639	224.0818164	242.8687373	229.3524431	197.5219166	204.7969291	185.5733019	181.5583404	167.7530475	152.6205123	205.7501712	203.3476222	254.3535998	224.3817644
"1377704_at"	"Msl2l1_predicted"	"Rn.161943"	"BE117155"	"male-specific lethal 2-like 1 (Drosophila) (predicted)=chr8q31"	229.1370846	258.4299247	153.7195512	174.1127447	158.0298785	140.00016	113.5369354	139.2933388	108.7053526	81.54640446	121.8807249	221.2094005	79.57944586	101.8321886	138.0970388	156.7684501
"1382430_at"	"Msl2l1_predicted"	"Rn.161943"	"AI172357"	"male-specific lethal 2-like 1 (Drosophila) (predicted)=chr8q31"	621.9609707	291.3254428	219.9514522	254.8704562	268.7036829	205.618388	252.3321369	235.5146268	243.0136408	170.2946427	112.2695689	166.6336474	95.97084442	147.2317261	172.4683286	220.4240699
"1387818_at"	"Casp4"	"Rn.16195"	"NM_053736"	"caspase 4, apoptosis-related cysteine peptidase=chr8q11"	5.627894741	5.675218346	5.727812696	5.848367592	5.788576272	6.252190639	5.73204905	5.785948375	5.617119969	6.213682082	6.149082824	5.639509536	6.089436529	5.981180335	6.187635533	5.585964333
"1398774_at"	"Rpl30"	"Rn.161950"	"NM_022699"	"ribosomal protein L30=chr7q22"	11392.88197	10351.99324	8798.744416	10997.11985	10917.66406	9595.849131	10091.27454	10661.42367	12063.63414	10614.23062	11063.32944	10858.90003	9375.405661	9858.454233	7246.29332	10961.10603
"1381472_at"	"Slc25a32_predicted"	"Rn.161952"	"BE110276"	"Solute carrier family 25, member 32 (predicted)=chr7q22"	23.81456509	116.6159455	27.01777845	47.61661992	27.38398443	38.28346708	27.13993845	27.10766801	26.53104939	26.47488652	19.0038966	18.71373727	19.64069271	32.02064792	25.38795897	26.58266464
"1394724_at"	"Tcea1"	"Rn.161964"	"BE109084"	"transcription elongation factor A (SII) 1=chr5q12"	263.9342979	193.7387126	184.6727944	195.6857654	188.9676928	182.5099762	205.472301	245.9809967	365.5109928	128.8128478	119.9045395	188.369655	187.9565728	168.1901708	148.1309471	194.1514028
"1367485_at"	"Tcea1"	"Rn.161964"	"BM388871"	"transcription elongation factor A (SII) 1=chr5q12"	1139.622243	1020.660241	898.8785026	1009.608652	1039.514999	818.7589717	925.1366451	963.2847893	1039.699733	954.8781815	898.3281926	968.2135148	865.3939142	977.036368	899.688341	1257.600089
"1379824_at"	"Tox_predicted"	"Rn.161967"	"AI101139"	"thymocyte selection-associated HMG box gene (predicted)=chr5q13"	36.44643706	26.839723	27.44945532	23.02082843	26.89403273	26.33147048	26.19516164	26.8046886	30.44199175	40.29017685	25.48712061	46.1394071	26.99571799	42.46761825	27.29837135	75.63483579
"1378332_at"	"RGD1560481_predicted"	"Rn.161971"	"AA956804"	"Similar to hypothetical protein FLJ20171 (predicted)=chr5q13"	218.996206	234.707124	229.305771	184.1996519	268.5486599	222.6697856	206.5556951	194.8768322	82.56001793	93.2496291	157.8453702	163.9760575	224.9700747	246.6359067	177.8836243	165.0879948
"1388631_at"	"Azi2"	"Rn.161972"	"AI177093"	"5-azacytidine induced gene 2=chr8q32"	165.5719231	149.0903366	154.4524197	131.5939888	148.463884	101.1308223	142.7048973	126.7212895	135.7187206	85.39184431	113.8118138	124.816628	59.98302012	87.90221016	66.30544931	122.6906252
"1388244_s_at"	"Rpsa"	"Rn.161973"	"BG153272"	"ribosomal protein SA=chr8q32"	2628.985628	2183.032223	2556.156159	2182.748856	2265.810623	2465.006268	2245.471849	2151.552428	2915.893657	4255.38825	4312.369041	3574.76364	4576.300393	3787.481562	2400.854269	2875.215867
"1367569_at"	"Rpsa"	"Rn.161973"	"NM_017138"	"ribosomal protein SA=chr8q32"	3159.445775	3110.032303	3175.666528	2782.09371	2656.484095	3709.406087	3391.747202	3049.004068	4466.7402	4580.313971	4899.857984	4063.61188	5043.249588	3640.082946	3411.73321	3260.542659
"1384095_at"	"Myrip"	"Rn.161974"	"BF524140"	"myosin VIIA and Rab interacting protein=chr8q32"	5.531977969	5.974025219	7.533590346	6.38782723	6.03883938	6.396320049	6.029442899	6.050448158	5.893805299	6.336869046	6.262593527	5.79993904	6.314450844	6.184420768	9.106012937	5.858770192
"1376571_at"	"Tmem42_predicted"	"Rn.161976"	"BI285997"	"transmembrane protein 42 (predicted)=chr8q32"	157.510612	145.3894115	222.3608849	113.3195628	153.6108505	155.2753244	137.7798381	141.3490529	158.7521341	361.1502651	298.8344191	150.7310014	280.341504	331.6363265	174.3182655	221.0586684
"1368433_at"	"Sacm1l"	"Rn.161978"	"NM_053798"	"SAC1 (suppressor of actin mutations 1, homolog)-like (S. cerevisiae)=chr8q32"	769.9450394	663.9623962	687.3147371	641.1787477	574.034715	512.1654845	541.5534244	533.1232269	632.2668525	604.5378718	769.858949	843.2700555	595.5916935	575.7835696	533.4605852	647.0581032
"1399117_at"	"RGD1311745"	"Rn.161980"	"BF546356"	"similar to RIKEN cDNA 1110059G10=chr8q32"	205.164995	213.2733147	203.5071183	201.3992207	226.6165473	201.0401643	174.8229688	189.1879236	201.1913815	126.3216162	146.8349541	284.724702	169.1953544	174.183451	216.1434676	244.253201
"1369705_at"	"Xtrp3"	"Rn.161982"	"AI169634"	"X transporter protein 3=chr8q32"	5.003300088	5.066965378	5.077485744	5.239746611	5.128790114	5.026151061	5.096563763	5.093834162	5.006670331	5.219892182	5.316805351	4.971264517	5.488971258	5.260341642	5.381045001	4.975170128
"1375307_at"	"Cbx6"	"Rn.161995"	"BI275772"	"chromobox homolog 6=chr7q34"	14.01135497	18.13599224	17.95285003	18.35438444	18.35568784	19.18328285	15.93188144	18.22406782	21.94514656	19.33809178	18.28380866	17.92224916	13.46300432	19.31807839	14.95517538	17.73887005
"1370537_at"	"Xrcc6 /// LOC683746"	"Rn.161996 /// rn.161996"	"AB066102"	"X-ray repair complementing defective repair in Chinese hamster cells 6 /// X-ray repair complementing defective repair in Chinese hamster cells 6 /// similar to thyroid autoantigen /// similar to thyroid autoantigen=chr7q34"	70.63339567	53.56596481	55.54826816	53.2920027	42.59708434	57.78202678	54.24686675	64.54003598	57.56308891	61.27870763	60.94463543	56.64429117	106.5243222	61.69480357	54.88611714	62.91960903
"1388981_at"	"LOC503165"	"Rn.161999"	"AI104127"	"similar to ADP-ribosylation factor GTPase-activating protein 3 (ARF GAP 3)=chr7q34"	429.278413	357.9418865	399.6655348	407.8103999	378.7707343	378.9046768	400.3330592	472.245262	471.0476198	518.8221347	460.4394231	440.8248112	438.8749556	265.0231861	262.5585394	260.342467
"1396924_at"	"Mpped1_predicted"	"Rn.162000"	"BF399805"	"Metallophosphoesterase domain containing 1 (predicted)=chr7q34"	1.576866424	1.578976462	1.56260424	1.595479413	1.588719085	1.561721677	1.578161373	1.57622345	1.575024579	1.608163579	1.588137112	1.562265979	1.567723214	1.598801945	1.599403481	1.552243164
"1379186_at"	"Tomm70a"	"Rn.162009"	"BF414701"	"translocase of outer mitochondrial membrane 70 homolog A (yeast)=chr11q12"	1725.607982	1613.494047	1248.585239	1656.510933	1159.385619	811.8252234	1392.862287	1240.588404	1305.822998	808.4399535	1077.793092	1269.819278	840.0323287	981.2548279	937.633436	1440.879567
"1394086_at"	"Senp7_predicted"	"Rn.162010"	"AI069981"	"SUMO1/sentrin specific protease 7 (predicted)=chr11q12"	87.28111773	76.20208482	45.09374033	79.8238844	81.9103663	55.78895628	76.58336425	76.80795577	93.51166031	55.66348357	51.78084994	104.6216448	53.98402957	51.60805924	28.88040731	74.83437646
"1378098_at"	"RGD1309748_predicted"	"Rn.162012"	"AI406802"	"Similar to CG4768-PA (predicted)=chr10q12"	573.3788642	445.8653221	292.7227934	364.0494166	398.7647091	305.8293669	394.6681272	535.7968889	228.1832612	157.0272383	121.440743	326.9144513	159.4215863	173.3007058	270.866228	292.8161108
"1371756_at"	"Krt2-5"	"Rn.162014"	"BI286411"	"Keratin complex 2, basic, gene 5=---"	22.95617116	26.40682363	33.49126843	28.21313098	27.23851306	37.00443216	27.06054135	26.8156313	26.17026279	33.54237377	28.10002526	26.31077526	27.91293528	29.73153274	52.19325299	27.34452526
"1372734_at"	"Smagp"	"Rn.162017"	"AI408095"	"small cell adhesion glycoprotein=chr7q36"	1256.802509	1196.532974	1310.416016	931.045248	1995.541159	1458.379569	1380.61081	2155.533591	1233.728852	850.1838354	937.1449323	1134.924074	889.341713	1445.641999	1020.968104	1469.823553
"1391730_at"	"---"	"Rn.162024"	"AW433989"	"Transcribed locus, strongly similar to XP_343327.2 PREDICTED: similar to Myeloid/lymphoid or mixed-lineage leukemia protein 2 (ALL1-related protein) [Rattus norvegicus]=---"	292.1130798	154.9968952	135.2147849	119.6442659	120.1104157	61.35631889	113.8436747	132.3673985	343.8424678	253.6940316	324.3725296	342.7164044	199.2693087	318.6113065	248.767445	445.8542926
"1390048_at"	"Srrm2_predicted"	"Rn.162027"	"BF408990"	"serine/arginine repetitive matrix 2 (predicted)=chr10q12"	2280.904345	2660.947885	3820.719712	2010.726565	1861.673268	2109.925918	1852.87347	1667.591976	2348.313002	4264.029666	3720.610728	2014.929715	3232.465933	3818.15398	1973.512402	2186.090225
"1398940_at"	"Srrm2_predicted"	"Rn.162027"	"AW532525"	"serine/arginine repetitive matrix 2 (predicted)=chr10q12"	2518.081111	2144.069625	2074.551404	2011.957897	2111.292721	1745.856056	1953.018216	1872.718175	1738.129248	2170.80083	2183.257166	1898.540342	1459.907887	2015.075306	1592.612543	2046.080228
"1372464_at"	"Alg1_predicted /// RGD1304969_predicted"	"Rn.162030 /// Rn.8024"	"BE109050"	"Asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase) (predicted) /// Similar to RIKEN cDNA 2610015J01 (predicted)=chr10q12"	378.2245402	329.7942326	398.1667747	236.7769289	411.6767781	595.2848859	352.8391356	421.3128645	650.3342647	479.9105582	548.4228276	494.1615669	413.9907678	364.2843185	371.4676577	494.1794454
"1369933_at"	"Vdac2"	"Rn.162037"	"AF268468"	"voltage-dependent anion channel 2=chr15p16"	3506.50398	3544.146857	3393.808039	3149.814037	3461.807985	2869.904849	3206.570386	3171.028723	3271.848451	2595.369009	2760.766313	2830.472399	2431.294802	3153.12168	2543.793421	3157.355908
"1396688_at"	"Vdac2"	"Rn.162037"	"BF393691"	"Voltage-dependent anion channel 2=chr15p16"	8.945992284	9.346803927	9.478946294	9.556124707	9.39427348	9.299250296	9.39822892	9.420418078	9.312195858	11.77033086	11.13449191	9.312545646	11.80290707	10.50805688	9.624072069	9.162152042
"1374828_at"	"Pdia5"	"Rn.162053"	"AI045590"	"protein disulfide isomerase-associated 5=chr11q22"	946.8552106	976.5776679	768.3423047	1080.401019	623.3719535	641.5922127	682.2645644	517.5373448	1005.565884	1270.932875	1387.587573	594.0617742	516.6700422	692.8180472	523.7559384	505.9597569
"1383401_at"	"Pdia5"	"Rn.162053"	"BI288769"	"Protein disulfide isomerase-associated 5=chr11q22"	26.80477119	27.37047439	28.34621153	25.12325132	48.520073	45.77799016	27.00016907	38.38697127	38.10393263	34.45135509	37.93358802	40.36334965	45.02944231	29.6362423	30.11187934	26.77651461
"1373475_at"	"Ccdc58_predicted"	"Rn.162059"	"BM390469"	"coiled-coil domain containing 58 (predicted)=chr11q22"	543.8239561	500.7974878	463.7015172	430.188785	362.7518898	305.3717764	391.9149473	361.832833	497.3745147	484.0798166	573.7920702	550.2371938	644.512408	568.3865478	417.9037062	642.4987891
"1370953_at"	"Ccdc58_predicted"	"Rn.162059"	"BE113639"	"coiled-coil domain containing 58 (predicted)=chr11q22"	30.71576408	37.87993132	37.16206174	37.3856331	20.99465372	44.11528521	37.73331651	37.7484514	49.56523113	49.20015839	60.47275729	31.74032603	44.47916495	38.39533614	40.46858373	37.25552623
"1392586_at"	"RGD1308087"	"Rn.162064"	"AI704512"	"similar to RIKEN cDNA 4932432K03=chr15p14"	19.760193	29.07698465	20.43205765	27.53058298	20.90397852	20.2801254	31.02650937	21.97035713	18.88103738	21.32201212	20.91737805	23.12521566	20.91315116	20.98139205	21.2625818	20.24120873
"1396239_at"	"RGD1566036_predicted"	"Rn.162069"	"AI502035"	"similar to RIKEN cDNA 2310008H04 (predicted)=chr11q23"	350.3155805	198.3766121	133.4732483	197.220346	202.4868611	150.1227648	208.0325423	171.7855453	203.9595814	174.1054966	203.2250988	219.1115387	114.5666289	202.9846475	163.9321605	263.3375692
"1378743_at"	"Ssbp3"	"Rn.162074"	"BE106252"	"Single stranded DNA binding protein 3=chr5q34"	60.17054967	62.45555658	75.84351852	61.58039448	55.64263769	53.28846119	60.88151552	58.97099776	61.75928195	84.81469772	114.057874	82.49992696	76.41870729	71.68641696	78.44243858	76.10840079
"1384565_at"	"LOC362557"	"Rn.162075"	"BM387706"	"Hypothetical protein LOC362557=chr5q34-q35"	133.6748738	78.2511796	24.80299315	88.65717041	134.4176417	53.22883903	80.40047156	81.72393091	146.1027556	108.8334107	75.44530255	164.9451124	69.89810848	98.7092298	70.09978047	115.7502129
"1372936_at"	"Pcp2"	"Rn.162078"	"BF395833"	"Purkinje cell protein 2 (L7)=chr12p12"	15.21162334	19.78939905	20.4748143	18.63881547	20.08973672	24.98763796	17.33550834	20.21467631	19.62191764	25.96744733	23.38958626	18.14097159	30.64160094	22.11677038	24.64221031	19.36545258
"1371825_at"	"Snapc2"	"Rn.162080"	"AI177058"	"small nuclear RNA activating complex, polypeptide 2=chr12p12"	6.569709105	6.43970876	6.422861468	6.642770855	6.642791672	6.43649338	6.590312611	6.587968715	6.519030897	8.04055072	6.83015315	6.671893542	6.989754273	6.461641499	6.82112849	6.463877056
"1377987_at"	"RGD1563971_predicted"	"Rn.162083"	"BI281852"	"similar to trafficking protein particle complex 5 (predicted)=chr12p12"	249.1303014	141.4620551	170.0058418	111.877572	165.0123633	166.5766371	149.9143119	148.5769074	165.470612	180.8516211	214.6912254	242.6757032	211.1780851	257.6802914	171.7222789	168.3224447
"1384313_at"	"RGD1563971_predicted"	"Rn.162083"	"BF412520"	"similar to trafficking protein particle complex 5 (predicted)=chr12p12"	19.54759329	19.37666041	20.27602212	19.61011981	19.63764248	19.18142561	18.69787909	19.60837935	19.27112364	19.59592848	22.17251679	22.66688753	22.84549832	19.61813983	20.57864879	17.32446531
