Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol
1425966_x_at	Ubc			ubiquitin C	19221.98891	18282.80742	24000.55255	18282.80742	18332.42479	18307.66274	18835.54295	18886.66038	18307.66274	20236.7501	18307.66274	16472.93495
1425991_a_at	Kank2			KN motif and ankyrin repeat domains 2	165.4345782	146.2591426	171.0138073	229.1016438	203.9221954	207.6833861	172.5252843	172.0588154	176.9008292	154.8163467	207.6833861	242.5057256
1425993_a_at	Hsph1			heat shock 105kDa/110kDa protein 1	916.4065753	3685.539231	5863.636683	2803.726679	1158.249224	1436.437991	1815.52364	2104.205657	2557.13037	2001.408576	2073.10863	1399.960105
1426008_a_at	Slc7a2			"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"	200.6361835	141.8712059	188.7780217	137.7080417	151.3964955	165.6586814	265.8904223	126.0226289	128.2602221	210.3717247	174.4039615	112.2480833
1426037_a_at	Rgs16			regulator of G-protein signaling 16	5.945412873	7.739004508	5.979720282	58.60886525	107.999663	122.1590553	238.1138949	146.3581221	8.070706663	23.78971363	25.49027442	41.05184051
1426060_at	---			---	372.4791859	234.594113	244.1528824	369.9662866	409.5040756	288.7801964	251.3637851	185.9876479	323.9986519	286.4439388	333.3419322	357.1704708
1426061_x_at	---			---	321.3774738	226.4803384	239.4067469	285.6694599	269.1498852	215.1237501	206.4220103	172.6421588	297.9135638	254.1009572	284.8970751	273.1879426
1426063_a_at	Gem			GTP binding protein (gene overexpressed in skeletal muscle)	36.12197824	21.27567501	43.74881394	38.7827715	36.63912132	25.02864008	42.81136707	33.57547721	57.78163011	55.82092012	47.1625559	65.49001244
1426065_a_at	Trib3			tribbles homolog 3 (Drosophila)	32.5902158	17.55474336	26.45715448	40.30838287	43.63052716	43.18974819	45.96490966	45.62393572	27.5538116	44.76734952	55.63234447	42.150008
1426114_at	Hnrnpab			heterogeneous nuclear ribonucleoprotein A/B	9702.494535	13983.90821	11398.52873	9443.330188	15044.51523	15689.37215	10826.95551	9079.769763	7252.285473	8439.664888	6148.164283	7068.115991
1426153_a_at	Dsg2			desmoglein 2	86.96620653	44.04596633	40.36298595	44.19526791	57.54744613	27.47929336	45.0409078	38.80901737	42.46501928	35.18086378	55.93440321	36.21990859
1426184_a_at	Pdcd6ip			programmed cell death 6 interacting protein	59.97336429	37.26442258	45.31613769	39.73944999	51.50080222	37.39073692	55.82092012	48.03246687	28.52161955	32.45813046	37.28964093	29.82474711
1426215_at	Ddc			dopa decarboxylase	7106.482847	8059.976963	7381.04822	5737.99104	4904.090883	4019.10903	3917.045035	4472.761139	7983.966766	5943.553399	6832.889118	6325.439463
1426218_at	Glcci1			glucocorticoid induced transcript 1	40.17218422	40.80251005	40.5546939	58.25290129	48.16268776	38.44297282	48.16268776	48.22793053	53.99983148	45.65481128	53.78093753	60.3807177
1426220_at	4930471M23Rik			RIKEN cDNA 4930471M23 gene	121.6639551	127.7403059	117.6151422	119.3797229	130.5374543	117.2177305	145.4692085	100.9994061	129.0439773	82.9977315	107.4163653	103.841693
1426223_at	Ttc39c			tetratricopeptide repeat domain 39C	8543.1358	7802.333768	6982.509906	7020.412079	3660.664903	3214.525322	7116.144052	6768.451061	6525.532868	5066.030333	6308.363159	6954.205574
1426238_at	Bmp1			bone morphogenetic protein 1	393.7385063	363.0201955	326.199102	368.9659824	371.9752959	439.3713533	450.2095969	397.4875877	278.4151678	344.3505092	368.466845	441.7569432
1426242_at	Polr2a			polymerase (RNA) II (DNA directed) polypeptide A	174.9952558	200.9079719	171.9423358	184.9831433	216.731644	198.2062987	189.1618046	185.2337276	145.7649452	171.7097321	159.496726	174.4039615
1426259_at	Pank3			pantothenate kinase 3	103.4908206	144.7815544	108.8805161	155.3412317	177.5005888	223.5863029	102.5841478	198.6092492	189.6746414	188.0129206	178.2229109	216.8783151
1426264_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	791.7526606	759.2120077	728.9954501	927.6405013	1810.622409	1500.034534	1244.413297	1015.715748	620.524344	584.6405151	602.3152597	833.55004
1426265_x_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	890.71989	781.1062532	777.9404967	946.6707916	1800.834643	1467.891887	1282.035059	1134.97122	733.9464525	613.8400639	645.3705791	826.8065456
1426278_at	Ifi27l2a			"interferon, alpha-inducible protein 27 like 2A"	632.3975639	245.1464399	486.9851603	293.9076295	306.0901904	228.018647	410.6145672	113.7780145	511.3073661	396.9498663	432.8768986	231.4396121
1426287_at	Atxn7			ataxin 7	34.40370417	35.37188013	30.2926944	30.31321571	23.45393358	24.54212047	28.06202082	21.33335552	37.16364236	38.13199217	42.03604403	36.14642345
1426306_a_at	LOC100046560 /// Maged2			"similar to melanoma antigen family D, 2 /// melanoma antigen, family D, 2"	45.28549117	54.69882738	30.76800506	52.95015492	52.2735053	66.11359226	54.73584429	54.92141917	61.32812761	56.27619961	59.44794358	39.47135115
1426313_at	Bre			brain and reproductive organ-expressed protein	87.26105433	115.0948923	94.26132135	57.97753133	148.4534694	245.4785233	118.8153975	121.5815916	134.848438	198.8782918	137.1498277	119.3797229
1426316_at	6330416G13Rik			RIKEN cDNA 6330416G13 gene	40.39032921	44.40517766	44.3751472	45.254834	45.1019217	59.08688343	31.71965116	44.52559546	59.36752236	62.71345077	52.6641753	42.35020359
1426326_at	Zfp91			zinc finger protein 91	592.6095231	537.5715582	573.6643281	592.6095231	421.3134024	544.8986098	485.0114513	410.0590876	667.5874391	591.8074304	633.2542306	698.0884346
1426345_at	Prepl			prolyl endopeptidase-like	268.4219795	315.3436342	236.3475337	242.3415552	311.9467568	292.7162443	229.8783836	195.8059778	220.7290953	142.9314911	223.8891803	236.8278605
1426359_at	Zc3h11a			zinc finger CCCH type containing 11A	749.0031625	784.2848924	739.9325732	715.3086116	764.3687569	737.9319649	802.5447338	670.3041241	706.6460705	619.6848983	609.6988438	730.9718306
1426360_at	Zc3h11a			zinc finger CCCH type containing 11A	531.7808445	506.4847428	458.823985	464.4485569	463.8202506	531.061083	557.5846365	458.2032877	659.5023546	634.1120578	706.6460705	744.9583718
1426371_at	Far1			fatty acyl CoA reductase 1	70.55248533	78.25109309	56.39060827	33.89517466	42.17856186	49.65231229	57.74255338	63.52523931	107.999663	76.88594565	106.1874163	114.7059963
1426382_at	Ppm1b			"protein phosphatase 1B, magnesium dependent, beta isoform"	2498.956374	2931.818341	2282.264049	2376.858	2498.956374	2034.177701	2014.994241	1919.147657	2188.459545	1898.481204	2121.369182	2300.879955
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	150.9870494	124.7495672	121.5815916	107.7805467	162.9892495	190.0602471	198.7437938	170.320585	155.4463574	149.2596088	153.5638686	145.7649452
1426389_at	Camk1d			calcium/calmodulin-dependent protein kinase ID	493.623066	386.3460935	229.8783836	417.9049393	648.8751024	534.6681766	564.4198827	531.061083	398.0260376	410.0590876	613.0096607	423.0278981
1426440_at	Dhrs7			dehydrogenase/reductase (SDR family) member 7	619.6848983	658.6101794	642.7549476	686.8389284	1241.045247	1148.886051	1219.395152	727.0239093	668.4917752	855.2687398	729.9829715	738.931592
1426441_at	Slc11a2			"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"	78.19817321	89.35304564	80.39879647	64.43470328	70.60027999	61.91203606	71.90244877	66.87879739	73.77591482	79.37138087	106.981016	68.06621585
1426447_at	Nup35			nucleoporin 35	83.22274675	120.5980693	159.496726	94.8373207	76.67806365	146.2591426	121.4993681	115.0948923	113.0869779	99.37189692	121.5815916	82.2149014
1426452_a_at	Rab30			"RAB30, member RAS oncogene family"	97.90298892	55.78316939	55.93440321	55.44436743	91.12443126	81.3843788	79.74836301	53.02188295	44.04596633	60.0546062	48.03246687	51.01508481
1426458_at	Slmap			sarcolemma associated protein	64.13011104	55.48188888	54.5878511	61.87016602	59.68986145	65.75656353	51.3268209	67.42421899	85.50690366	111.6418402	128.0867116	117.4560324
1426460_a_at	Ugp2			UDP-glucose pyrophosphorylase 2	1475.859838	1269.944735	1119.710455	1539.119997	1450.113391	1609.436565	1624.770235	1349.715851	1333.368653	1386.75768	1620.372735	1358.877791
1426461_at	Ugp2			UDP-glucose pyrophosphorylase 2	1805.721894	1495.985006	1489.920875	1888.218495	1646.914564	1916.555419	1850.269877	1729.16521	1717.494781	1685.25361	2042.457014	1888.218495
1426471_at	Zfp52			zinc finger protein 52	22.70413236	18.73337586	23.69327954	23.64522557	23.02917781	18.4439787	19.2866544	22.56623764	24.24489331	19.64238216	31.08201221	19.47029719
1426473_at	Dnajc9			"DnaJ (Hsp40) homolog, subfamily C, member 9"	115.7981986	117.6947372	126.6211857	89.59535291	123.740332	148.8559418	97.11101229	68.66785532	97.96931175	91.61919616	118.4139303	68.11232623
1426487_a_at	Rbbp6			retinoblastoma binding protein 6	377.0452854	366.4767846	392.6739275	458.2032877	516.1759093	432.2910029	434.6384509	380.1204942	450.8194657	387.918293	388.9702483	407.2926586
1426494_at	Rg9mtd3			RNA (guanine-9-) methyltransferase domain containing 3	63.1821445	71.51410931	68.71432564	64.21698381	69.22786736	79.74836301	60.5853888	64.47830885	69.46257559	63.1821445	63.56822941	78.62275431
1426501_a_at	Tifa			TRAF-interacting protein with forkhead-associated domain	253.5854219	299.5313088	188.2676092	133.0351805	213.0948623	186.8708849	250.6841549	154.606911	499.6742283	752.0516825	539.7591557	145.4692085
1426513_at	Rbm28			RNA binding motif protein 28	69.79249489	56.31432303	76.62620759	80.89008658	77.19887936	115.4069262	90.69367279	72.43981717	64.82844216	78.7292593	61.87016602	53.34588191
1426516_a_at	Lpin1			lipin 1	579.911123	973.9703205	1779.036013	1264.796881	1676.155173	1852.772462	2405.998454	4838.117191	2591.982029	1620.372735	2144.47681	752.0516825
1426524_at	Gnpda2			glucosamine-6-phosphate deaminase 2	125.0877759	74.12632075	93.75222338	108.8068066	117.7744676	105.5424816	146.8543306	114.2411027	172.7589927	121.9937984	162.5485639	142.5449382
1426534_a_at	Arfgap3 /// LOC100045474			ADP-ribosylation factor GTPase activating protein 3 /// similar to ADP-ribosylation factor GTPase activating protein 3	49.48454129	86.4380128	86.14594599	68.25075025	46.62296982	52.20278967	55.93440321	68.80740834	147.2524676	112.9339937	151.1915814	88.09193266
1426541_a_at	Endod1			endonuclease domain containing 1	12.1060474	12.14298328	21.27567501	13.75360584	12.23373478	9.794636826	12.38789367	8.762533168	27.0914555	14.53859551	16.71969935	19.05308887
1426555_at	Scpep1			serine carboxypeptidase 1	193.3039088	166.107914	176.7810716	191.2216416	327.9704445	304.4370214	265.8904223	254.4451708	135.7643608	176.0645931	143.416082	173.8146651
1426568_at	Slc2a9			"solute carrier family 2 (facilitated glucose transporter), member 9"	114.7059963	107.7076566	117.2177305	120.3533926	149.8670069	180.0417896	143.0282186	128.5208841	117.3765175	121.2528628	160.5799546	127.5674987
1426569_a_at	Frk			fyn-related kinase	75.49352468	80.07289156	97.17673125	94.8373207	112.1720941	144.6836411	155.7623775	115.3287985	125.0030945	101.9610977	163.099551	97.24256209
1426594_at	Frmd4b			FERM domain containing 4B	240.2184248	135.397285	141.7751625	192.5203312	388.9702483	354.2809298	430.5389646	371.9752959	202.4094728	329.3050897	331.0932985	149.8670069
1426597_s_at	Iffo2			intermediate filament family orphan 2	133.3958524	91.80545661	133.848114	297.1080738	127.481227	148.3530729	214.2518721	170.5514251	134.2109898	88.39053582	112.9339937	200.0935704
1426599_a_at	Slc2a1			"solute carrier family 2 (facilitated glucose transporter), member 1"	253.4139264	169.8600771	191.6102595	170.2054001	226.1739557	249.1616118	197.6703943	186.9974777	171.7097321	194.6167401	168.7142474	244.48362
1426600_at	Slc2a1			"solute carrier family 2 (facilitated glucose transporter), member 1"	78.83590856	66.38263537	48.39144116	56.65844099	47.13066067	40.6921894	34.70779962	40.94084573	40.63714098	41.89400776	53.63552619	52.80695321
1426614_at	Zmynd8			"zinc finger, MYND-type containing 8"	599.8741278	604.7663256	575.2195902	566.7167369	529.6252154	522.5035395	504.4320036	437.590619	511.3073661	476.5500725	533.9448772	531.061083
1426631_at	LOC100047009 /// Pus7			hypothetical protein LOC100047009 /// pseudouridylate synthase 7 homolog (S. cerevisiae)	216.1455014	202.5464515	253.9289371	148.0520852	100.5900642	104.9724549	129.4814844	141.20056	214.6874429	162.6585671	199.147699	132.6754839
1426645_at	Hsp90aa1			"heat shock protein 90, alpha (cytosolic), class A member 1"	2254.622215	4864.412977	7183.892269	4057.372375	2170.753207	2335.393596	2684.857866	3761.128808	7001.45961	4639.295416	5660.838305	3970.431252
1426651_at	Mrpl44			mitochondrial ribosomal protein L44	371.9752959	317.0560289	324.877045	293.1129706	326.199102	332.4406519	355.2414213	301.9740987	291.5298905	304.8494219	325.3171342	258.7876572
1426663_s_at	Slc45a3			"solute carrier family 45, member 3"	219.3884858	349.0442173	168.8284232	251.02374	459.4455232	387.3935169	216.584922	381.1510394	236.6676979	282.5922323	230.3455633	318.3462589
1426664_x_at	Slc45a3			"solute carrier family 45, member 3"	257.0417682	342.0276146	234.7530351	251.02374	303.2031644	275.4160833	216.584922	283.7424117	227.7101832	294.3057665	255.1349974	309.4232941
1426690_a_at	Srebf1			sterol regulatory element binding transcription factor 1	3766.242031	3970.431252	4079.396437	8730.206114	4779.553055	8360.074016	9079.769763	6065.496379	4539.884881	4096	5355.182402	5487.297196
1426697_a_at	Lrpap1			low density lipoprotein receptor-related protein associated protein 1	97.17673125	125.1724279	100.0467852	98.70149283	173.9324131	208.1056033	161.3426448	120.2719163	107.5618751	116.5846468	125.0030945	162.8789098
1426721_s_at	Tiparp			TCDD-inducible poly(ADP-ribose) polymerase	165.099049	242.0137154	165.099049	227.248191	165.5466493	180.1636312	164.3186017	160.2542713	163.6525191	165.099049	165.4345782	199.5525632
1426722_at	Slc38a2			"solute carrier family 38, member 2"	2666.737306	2721.450349	3869.603413	2803.726679	3258.336752	3171.302978	3094.94917	3695.515732	3175.592327	3514.978136	2796.138292	2609.594624
1426726_at	LOC677319 /// Ppp1r10			"similar to protein phosphatase 1, regulatory subunit 10 /// protein phosphatase 1, regulatory subunit 10"	144.6836411	165.7709042	240.0559692	266.2506062	329.3050897	222.3787309	190.0602471	133.3056391	147.3522214	102.5841478	136.6865047	232.3815951
1426727_s_at	Gm2213 /// LOC677319 /// Ppp1r10			"protein phosphatase 1, regulatory subunit 10 pseudogene /// similar to protein phosphatase 1, regulatory subunit 10 /// protein phosphatase 1, regulatory subunit 10"	125.4269015	193.6967584	265.1713316	331.5418085	302.3831628	206.4220103	239.2448402	121.7462901	156.1846651	111.2646889	122.24181	242.5057256
1426743_at	Appl2			"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"	550.0870006	477.1959538	381.1510394	453.2675279	466.9706285	526.7651164	601.5004473	462.5661869	400.7292476	490.2928797	487.6451845	475.9053953
1426748_s_at	Abcf3			"ATP-binding cassette, sub-family F (GCN20), member 3"	52.45073193	78.14523496	77.61803474	72.39077719	52.62852294	48.06497239	52.52178343	57.39181123	62.58621393	56.58179342	56.08604704	67.10549488
1426752_at	Phf17			PHD finger protein 17	1110.651128	926.3855887	1121.22492	1311.879959	1158.249224	1375.537733	1504.10545	1199.751582	1159.823854	1080.984409	1026.779015	1304.797312
1426753_at	Phf17			PHD finger protein 17	73.87585412	64	79.37138087	105.5424816	76.21235548	83.053957	119.0569475	85.85486605	103.4208316	94.45288773	115.0169758	113.4703848
1426756_at	Galnt2			UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2	187.8856405	204.4750491	233.8016012	237.4700895	206.0032089	217.9083999	243.9875969	180.7744529	185.8617388	178.3436452	198.2062987	208.6697986
1426770_at	Pex5			peroxisomal biogenesis factor 5	999.3484567	1047.83802	1085.376604	1062.119221	1022.614732	1075.140881	1432.56015	1115.171592	767.4792844	894.3452117	1156.684749	883.5138865
1426775_s_at	Scamp1			secretory carrier membrane protein 1	1420.969625	1080.984409	1039.360196	1219.395152	1696.704959	1635.799259	1622.564372	1473.866359	1252.869122	1432.56015	1280.303384	1271.6624
1426777_a_at	Wasl			Wiskott-Aldrich syndrome-like (human)	675.7711734	613.8400639	855.2687398	843.768255	555.3247939	500.3511036	603.9481974	505.1153239	993.9510544	1242.732438	1221.05291	1086.852164
1426783_at	Kat2a			K(lysine) acetyltransferase 2A	170.6668442	211.9439537	188.9057755	190.4465047	149.3606188	187.8856405	176.5419221	175.5885548	149.2596088	170.0901752	160.2542713	172.5252843
1426785_s_at	Mgll			monoglyceride lipase	1655.854278	1687.533001	2036.943149	1827.860177	2135.78395	2996.016803	2048	1583.509712	1177.221434	1297.752903	1236.014541	1317.219446
1426787_at	Sfi1			"Sfi1 homolog, spindle assembly associated (yeast)"	58.68825877	51.78046443	49.85436776	36.17091027	53.41814601	40.5546939	30.83055595	32.50209932	30.5191103	56.39060827	39.92819639	23.35886062
1426806_at	Obfc2a			oligonucleotide/oligosaccharide-binding fold containing 2A	145.2724177	248.3197156	248.6560977	258.0879546	190.8336796	189.6746414	276.5368635	334.6986682	244.48362	215.1237501	233.0116052	196.0712231
1426817_at	Mki67			antigen identified by monoclonal antibody Ki 67	30.89323401	6.164667146	6.01626035	5.810144321	8.05433791	7.989177595	7.486529036	5.825896211	5.816047291	5.677953366	5.802284355	5.794435021
1426818_at	Arrdc4			arrestin domain containing 4	88.81035532	41.19102153	37.36545021	88.87051849	94.8373207	82.60538912	134.029429	79.69437532	40.71972745	63.05400046	73.72602143	80.72597189
1426828_at	1300018I17Rik			RIKEN cDNA 1300018I17 gene	64.30397426	80.01873963	79.37138087	87.61615507	79.64047938	104.9724549	128.7821651	116.5058026	68.76087507	78.8893147	81.3843788	92.86795749
